,index,Unnamed: 0,review_id,user_id,business_id,stars_x,useful,funny,cool,text,date,name,address,city,state,postal_code,latitude,longitude,stars_y,review_count,is_open,attributes,categories,hours,is_restaurant,aspects_sentiment,index,seating,Service,service,food,atmosphere,Food,Atmosphere,outdoor seating,experience,setting,quality food,FOOD,prices,weather,location,SERVICE,environment,services,outdoor setting,food atmosphere,Seating,food quality,scenery,Location,food quality way,family atmosphere,Great Food,Excellent Service,seating area,food quality side,Environment,experiences
45,37556,1010513,y1qUd1icsGkcbwM5emcN7g,2HB5XR8Zhy1E5dqFANRv5g,B3kpvT4oLJdQmU9lPnxdKA,1,2,0,0,"The one star is really based on their service, they were extremely under staffed, although their servers were great, they were running around like chickens with their heads cut off, they were really trying their best.
Having owned restaurants in the past I can tell you this is a management/ owner problem.
It is a shame because their food is delicious.
If they had more staff this would be a 5 star restaurant.",2016-07-21 22:15:51.000000000,Eladio's Restaurant,1 State St,Santa Barbara,CA,93101,34.4121908,-119.6896118,3.5,265,0,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'WiFi': ""'no'"", 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Alcohol': ""'full_bar'"", 'HappyHour': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': True}""}","Restaurants, Sandwiches, Breakfast & Brunch, Seafood, American (New)","{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-21:30', 'Saturday': '7:0-21:30', 'Sunday': '7:0-21:0'}",Y,{},45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,204471,5819633,aiDFZp6vYz3ToV5wZtbZvg,ESOWmUjifdgQ3aLKrnAR1Q,i5C6RVgr03HSrgCl8oa1Fg,5,0,0,0,"I'm from Chicago, and I used to work at a Chicago style pizza restaurant. I have high standards, and this place exceeds my highest expectations. 

The pizza was just the way I remember it in Chicago. The service was excellent too. I used to have to drive all the way up to Zachary's in Berkeley to get legit Chicago style pizza. I am thrilled to now have this place in my own backyard. I'm surprised it took me so long to find out about it.

Concerning the negative reviews, most Californians don't know the first thing about Chicago style pizza, so they have a negative experience when it doesn't meet their expectations of what a pizza is supposed to taste like. Chicago style pizza is more like pie than it is like pizza.  It is very dense, and you normally can't eat more than two slices. So while a large pizza comes out to 40 bucks, each piece is the equivalent to three slices of a normal pizza. Working at a Chicago style pizza place I know it is not uncommon for the large pizzas with a lot of toppings to come out cold in the middle. I read some reviews that said this. This did not happen to my pizza, however, it does happen from time to time because it's such a thick pizza. It's no big deal, you just send it back and the manager will probably give you a discount.",2016-01-18 21:55:35.000000000,Patxi's Pizza,515 State St,Santa Barbara,CA,93101,34.417115,-119.696243,4.0,730,1,"{'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'beer_and_wine'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'WiFi': ""u'free'"", 'OutdoorSeating': 'True', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'HasTV': 'True', 'NoiseLevel': ""'average'"", 'HappyHour': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': None, 'casual': True}"", 'DogsAllowed': 'False'}","Salad, Restaurants, Pizza, Sandwiches, Italian","{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '10:0-21:0'}",Y,{'service': 'positive'},46,,,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,44837,1289726,4edQ-h542cXqZEEMWmMlgw,mH9ZQDn3MXPQJa8c-Nm1Kg,8qGe4GQYyZstFhYa0rvpIg,1,0,0,0,Saw a roach in the restroom! Needless to say I didn't order breakfast! Disgusting!!!!!,2017-06-22 17:09:44.000000000,McDonald's,146 S Fairview Ave,Goleta,CA,93117,34.4368597759,-119.830185537,2.0,58,1,"{'NoiseLevel': ""u'loud'"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'free'"", 'OutdoorSeating': 'True', 'GoodForKids': 'True', 'BikeParking': 'True', 'HasTV': 'True', 'Caters': 'False', 'RestaurantsTableService': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'DriveThru': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': None, u'lot': True, u'validated': None}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Food, Burgers, Restaurants, Fast Food, Coffee & Tea","{'Monday': '5:0-0:0', 'Tuesday': '5:0-0:0', 'Wednesday': '5:0-0:0', 'Thursday': '5:0-0:0', 'Friday': '5:0-0:0', 'Saturday': '5:0-0:0', 'Sunday': '5:0-0:0'}",Y,{},47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,117747,3560316,0bdzIXRuEp-Hj6Pe68wzxA,DSJc4L9qT1z8V1ww_KtDwQ,vj6AetpADpHOYtMRZsXX3g,5,0,0,0,"Excellent. The atmosphere is casual and the service is swift.  The food is well prepared, presentation was very good, and the taste is excellent.",2015-07-06 03:51:06.000000000,Los Agaves,2911 De La Vina St,Santa Barbara,CA,93105,34.4374508,-119.7273828,4.0,807,1,"{'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'average'"", 'DogsAllowed': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'DriveThru': 'False', 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'True', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","American (New), Mexican, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",Y,"{'atmosphere': 'positive', 'service': 'positive', 'food': 'positive'}",48,,,positive,positive,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,131168,3795523,sask1znCXLqLA9n0oGYPTA,rGRied6aIjhIs1FXXUoRmw,r926yelr_EJAKQCjdD6AWA,4,0,0,1,"State & Fig is a hidden gem with the cutest little outdoor patio. I came here with some girlfriends for big birthday brunch. There was a big group of 11 of us. They were accommodating and put tables together so that we could sit in the outdoor patio area. We were a little bummed that we did not get to order everything from the original menu, as they let us know that our menu would be different because we were such a big party. A few things were not available to order. I ended up opting for lunch and got the burger which was a great choice. 
A big reason why we came here is we wanted endless mimosas. The champagne was alright, not the best, but we stayed and enjoyed many anyway. The service was great and the food was amazing. I would come here again and skip the mimosas next time.",2020-02-19 16:59:09.000000000,State & Fig,"1114 State St, Ste 18",Santa Barbara,CA,93101,34.423044,-119.703208,4.0,519,1,"{'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'WiFi': ""u'no'"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'Caters': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsAttire': ""u'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': None, 'brunch': None, 'breakfast': None}"", 'NoiseLevel': ""u'quiet'"", 'HasTV': 'False', 'Corkage': 'True', 'WheelchairAccessible': 'True', 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'False', 'BYOB': 'False', 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'DogsAllowed': 'True'}","Restaurants, American (New), Delis, Breakfast & Brunch, Tapas/Small Plates, Cafes","{'Monday': '0:0-0:0', 'Wednesday': '11:30-14:30', 'Thursday': '11:30-14:30', 'Friday': '11:30-14:30', 'Saturday': '10:30-15:0', 'Sunday': '10:30-15:0'}",Y,"{'service': 'positive', 'food': 'positive'}",49,,,positive,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,83162,2383563,25yCX6neZ_7VFIJASjbr_g,NzKni5MJpE1gEFy7efyfIA,z-9_8ot2TnKL9DX4k3MYMQ,2,0,0,0,"We have been to palazzos many times over the last 6 years. But the service and food have gone down hill. We went again tonight and the service was terrible! The food was not much better. We waited 5 min for someone to come to our table and then we waited another 4 min for drinks. The rolls never came until the food came and that was after asking for them 3 times. We will not go back. There are sonny other great restaurants in Santa Barbara. Try Chase, just down the street we went in for a drink and snack earlier in the day and wish we would have eaten dinner there.",2013-09-23 05:25:12.000000000,Palazzio,1026 State St,Santa Barbara,CA,93101,34.422294,-119.702545,3.0,345,0,"{'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'HasTV': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '2', 'Corkage': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'BYOBCorkage': ""'yes_corkage'"", 'BikeParking': 'True', 'Alcohol': ""'full_bar'"", 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'True', 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HappyHour': 'True'}","Restaurants, Pizza, Italian","{'Monday': '11:30-23:0', 'Tuesday': '11:30-23:0', 'Wednesday': '11:30-23:0', 'Thursday': '11:30-23:0', 'Friday': '11:30-23:0', 'Saturday': '11:30-23:0', 'Sunday': '11:30-23:0'}",Y,"{'service': 'positive', 'food': 'positive'}",50,,,positive,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,76640,2213096,hNxm1AhW-ocGdlm-URKIrw,KbNHbtWJyLWrIMu7OWSBcQ,sc-MRSa8K0BTE5m3tmgrQw,1,0,2,1,"food actually looked good, but me and my gf came here on a sunday night for dinner. We were seated in a two person sitting across from each other and we asked the hostess if we could sit at a 4 person table so we could sit next to each other. she obliged and cleared the other two spots and all was well, but a few minutes later the bus boy? came to us and aced us to move!!!! We asked if we could stay and he just walked away. I could see if there was a group or 4 people waiting but the restaurant was half full and there were plenty of 4 person tables not being used. We felt disrespected so we left without ordering anything",2011-08-08 05:09:09.000000000,Clementine's Steak House,4631 Carpinteria Ave,Carpinteria,CA,93013,34.4014529,-119.5243441,4.0,280,1,"{'BikeParking': 'True', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'Alcohol': ""u'beer_and_wine'"", 'HasTV': 'True', 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'RestaurantsTableService': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': None, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'None'}","Steakhouses, American (Traditional), Desserts, Food, Restaurants","{'Wednesday': '16:30-21:0', 'Thursday': '16:30-21:0', 'Friday': '16:30-21:0', 'Saturday': '16:30-21:0', 'Sunday': '16:30-21:0'}",Y,{'food': 'positive'},51,,,,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,178253,5168814,3VmVcF2jSvlOz3_UzyDcLw,BiltLIWj8P6ERep1FoydGA,sLfc9_WCN0lcTeUIA3X2og,3,1,0,0,"I give the ice cream 5 Starr's! Ice cream is delicious! Customer service could use a boost though maybe at least a nice hello! Or welcome ! Otherwise ice cream is delicious! My little brother loved it! 

Definitely would come again!",2019-06-25 00:25:24.000000000,Creamistry,935 State St,Santa Barbara,CA,93101,34.42121,-119.701795,4.0,153,1,"{'GoodForKids': 'True', 'ByAppointmentOnly': 'False', 'WiFi': ""'no'"", 'DogsAllowed': 'False', 'BusinessAcceptsBitcoin': 'False', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'RestaurantsDelivery': 'True', 'DriveThru': 'False'}","Food, Desserts, Ice Cream & Frozen Yogurt","{'Monday': '0:0-0:0', 'Tuesday': '14:0-21:0', 'Wednesday': '14:0-21:0', 'Thursday': '14:0-21:0', 'Friday': '14:0-21:0', 'Saturday': '13:0-21:0', 'Sunday': '13:0-21:0'}",Y,{},52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,1354,12056,-urdPSv-UuG8ILeEE7coVg,b5diC8zqWeRZ6kn_u_fxyQ,IDtLPgUrqorrpqSLdfMhZQ,5,0,0,0,"Fantastic breakfast spot. Their bread is magic.  
Breakfast sandwich is delectable.  
Biscuit and citrus jam a treat.",2021-03-04 03:40:25.000000000,Helena Avenue Bakery,"131 Anacapa St, Ste C",Santa Barbara,CA,93101,34.4144445,-119.6906718,4.0,389,1,"{'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'Caters': 'True', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'None', 'HasTV': 'False', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""u'none'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'DogsAllowed': 'True', 'RestaurantsGoodForGroups': 'True', 'HappyHour': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'WiFi': ""u'no'""}","Food, Restaurants, Salad, Coffee & Tea, Breakfast & Brunch, Sandwiches, Bakeries","{'Monday': '0:0-0:0', 'Tuesday': '8:0-14:0', 'Wednesday': '8:0-14:0', 'Thursday': '8:0-14:0', 'Friday': '8:0-14:0', 'Saturday': '8:0-14:0', 'Sunday': '8:0-14:0'}",Y,{},53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,29303,750113,tI8bgwUbFGKSCdaTMRx1Xg,PdzEiomivO0CVGw61A_Yhw,NIQWO-Q_F598XlAvZnFVCA,1,0,1,0,"I stopped in at Eureka on Thursday, 10/17/13, between 8 and 9.  I was in Santa Barbara on business and wanted a burger and something good to drink.  A live band was playing painfully loud music, but I decided to brave it.  A host was standing at the host stand on the phone.  She looked at me but did not greet me or acknowledge me.  I waited.  She continued to talk on the phone.  A second host came up and seated two people who had been waiting in the bar.  I waited.  Host 1 kept talking on the phone.  Host 2 returned to the host stand and proceeded to fiddle around with menus.  Host 1 looked at me again but didn't acknowledge me or indicate to Host 2 that she should help me.  The place was busy, but I could see plenty of empty tables.  I continued to wait, then gave up and went to a place that was willing to greet me and seat me.",2013-10-22 22:44:24.000000000,Eureka!,601 Paseo Nuevo,Santa Barbara,CA,93101,34.4186116,-119.7001508,4.0,961,1,"{'BikeParking': 'True', 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'loud'"", 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'True', 'CoatCheck': 'False', 'RestaurantsTableService': 'True', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'True', 'HappyHour': 'True', 'Smoking': ""u'no'"", 'DriveThru': 'False', 'GoodForDancing': 'False', 'Corkage': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsReservations': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'WiFi': ""u'free'"", 'GoodForMeal': ""{u'breakfast': False, u'brunch': False, u'lunch': True, u'dinner': True, u'latenight': None, u'dessert': False}""}","Restaurants, American (Traditional), Lounges, Nightlife, Bars, Burgers, American (New)","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}",Y,{},54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,33478,904017,SOFtZBFhz9uvp_lZkFLxjA,w1B2uE0Q7kVcDc4WaNwWWw,29t8lDBLiwkEd1HA356dOw,1,0,0,0,"This place used to be a cool for my husband and I. We waited almost 30min. At least 3 people got served before us. I got a Sicilian, plain cream cheese and a peanut butter with banana that they actually added cream cheese. We're people of color and it makes me think, is our money not green. It just another way to keep IV one shade. Very disappointed  and I will not return.",2015-07-29 20:02:37.000000000,Bagel Cafe,6551 Trigo Rd,Goleta,CA,93117,34.4109706,-119.8571334,4.0,386,1,"{'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTableService': 'False', 'WiFi': ""u'no'"", 'Caters': 'True', 'HasTV': 'True', 'RestaurantsReservations': 'False', 'DogsAllowed': 'True', 'HappyHour': 'False', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True'}","Restaurants, Cafes, Bagels, Food","{'Monday': '6:30-14:0', 'Tuesday': '6:30-14:0', 'Wednesday': '6:30-14:0', 'Thursday': '6:30-14:0', 'Friday': '6:30-14:0', 'Saturday': '6:30-14:0', 'Sunday': '6:30-14:0'}",Y,{},55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
